IMDB,ID,Title,Genre,Tags,Director,Cast,Language,Rating
3341268,165297,The Twelve Trees of Christmas (2013) ,"['Drama', 'Family', 'Romance']",['christmas'],Michael DeCarlo,"['Lindy Booth', 'Robin Dunne', 'Mel B', 'Casper Van Dien', 'Shauna MacDonald', 'Joe Pingue', 'Dawn Greenhalgh', 'Matt Baram', 'Naomi Snieckus', 'Hannah Levinson', 'Ace Hicks', 'Steven Yaffee', 'Pam Hyatt']",English,5.9
0872243,165299,All She Wants for Christmas (2006) ,"['Comedy', 'Drama', 'Romance']","['christmas decoration', 'christmas', 'toy factory', 'small town', 'kiss']",Ron Oliver,"['Monica Keena', 'Tobias Mehler', 'Steve Bacic', 'Ali Liebert', 'Sonya Salomaa', 'Denise Galik', 'Nelson Wong', 'Terry David Mulligan', 'John Dadey', 'Morgan Brayton', 'Marsha Regis', 'Alexis Ioannidis', 'Duane Patterson', 'Caine Wendt', 'Sean Kohnke']",English,4.9
4065212,165301,My Bakery in Brooklyn (2016) ,"['Comedy', 'Romance']",['cousin'],Gustavo Ron,"['Aimee Teegarden', 'Krysta Rodriguez', 'Griffin Newman', 'Ernie Sabella', 'Blanca Suárez', 'Ward Horton', 'Aitor Luna', 'Enrique Arce', 'Anthony Chisholm', 'Linda Lavin', 'Anthony Alessandro', 'Teodorina Bello', 'Robert C. Kirk', 'Franklin Ojeda Smith', 'Pat Patterson']",English,4.6
2369105,165303,Merry In-Laws (2012) ,"['Family', 'Fantasy']","['f rated', 'christmas']",Leslie Hope,"['George Wendt', 'Shelley Long', 'Lucas Bryant', 'Kassia Warshawski', 'Jacob Thurmeier', 'Matty Finochio', 'Greg Lawson', 'Tayden Marks', 'Barb Mitchell', 'Chantal Perron', 'Jessica Zhang']",English,6.1
5968910,165305,Love on a Limb (2016) ,"['Comedy', 'Romance']",['love'],Mel Damski,"['Ashley Williams', 'Trevor Donovan', 'Marilu Henner', 'Jefferson Brown', 'Grace Gordon', 'Krista Morin', 'Rhona Shekter', 'Ron Lea', 'Helena-Alexis Seymour', 'Sean Tucker', 'Kristina Nicoll', 'Eddie G.', 'Xavier Sotelo', 'Kate Hurman', 'Sarita Van Dyke']",English,6.1
4143270,165307,Death Al Dente             ,"['murder', 'chef', 'chinese food', 'kiss', 'wife', 'ee All (20)']",[],Terry Ingram,"['Dylan Neal', 'Brooke Burns', 'Matthew Kevin Anderson', 'Marc Senior', 'Samantha Ferris', 'Christine Willes', 'Ali Skovbye', 'Chris William Martin', 'Camille Sullivan', 'Jordana Largy', 'Ben Wilkinson', 'Brenda Crichlow', 'Matt Hamilton', 'Andrew Dunbar', 'Aaron Douglas']",N/A,6.9
1272019,165309,A Kiss at Midnight (2008) ,"['Drama', 'Romance']",[],Bradford May,"['Faith Ford', 'Cameron Daddo', 'Hal Linden', 'Dyan Cannon', 'Kim Rhodes', 'Jadin Gould', 'Abigail Mavity', 'Lorna Scott', 'Kandiss Edmundson', 'Sean Whalen', 'Muse Watson', 'David Storrs', 'Lauren Rose Lewis', 'Gloria Gifford', 'Bess Meisler']",English,6.3
1323030,165311,Mending Fences (2009) ,['Drama'],[],Stephen Bridgewater,"['Laura Leighton', 'Angie Dickinson', 'Peter Jason', 'David Lee Smith', 'Shanley Caswell', 'Joel Murray', 'Roark Critchlow', 'Ryan Kelley', 'Jeff Kober', 'Peter Michael Goetz', 'Dale Raoul', 'Tracy Howe', 'Fiona Hale', 'Bruno Gunn', 'Alex Castillo']",English,6.5
5213744,165313,Jessica Darling's It List (2016) ,['Family'],"['older sister', 'middle school', 'popular girl', 'seventh grade', 'cheerleading']",Ali Scher,"['Chloe East', 'Emma Rayne Lyle', 'Ashley Liao', 'Eva Bella', 'Jane Widdop', 'Jacob Melton', 'Blair Fowler', 'Jane Sibbett', 'Eric Lutes', 'Abraham Benrubi', 'Myrna Velasco', 'Kyla-Drew', 'Anday Tural', 'Kimrie Lewis', 'Alexa Losey']",English,5.4
2998888,165315,Sweet Surrender (2014) ,"['Comedy', 'Drama', 'Family', 'Romance']","['fall', 'cupid', 'loss of grandmother', 'death of grandmother', 'party']",Kevin Connor,"['Adam Mayfield', 'Arielle Kebbel', 'Haylie Duff', ""Sean O'Bryan"", 'Timothy Bottoms', 'Jonathan Bennett', 'Constance Marie', 'Paul Ganus', 'Yusuf Gatewood', 'Marion Ross', 'Brandon Valley Jones', 'Emily Warfield', 'Mackenzie Aladjem', 'Josh Douglas', 'Christina Ferraro']",English,6.1
3600960,165317,The Gourmet Detective             ,"['female killer', 'murderess', 'villainess', 'detective', 'murder', 'ee All (12)']",[],Scott Smith,"['Dylan Neal', 'Brooke Burns', 'Matthew Kevin Anderson', 'Marc Senior', 'Ali Skovbye', 'Samantha Ferris', 'Shannon Chan-Kent', 'Laura Mennell', 'Donavon Stinson', 'Christine Willes', 'Bill Dow', 'Brenda Crichlow', 'Andrew Kavadas', 'Kimberley Sustad', 'Gerard Plunkett']",N/A,6.7
4041382,165319,A Healthy Place to Die             ,"['tied feet', 'murder of a woman', 'tape over mouth', 'murder', 'granddaughter', 'ee All (48)']",[],Scott Smith,"['Dylan Neal', 'Brooke Burns', 'Matthew Kevin Anderson', 'Marc Senior', 'Ali Skovbye', 'Samantha Ferris', 'Shannon Chan-Kent', 'Patrick Sabongui', 'Yan-Kay Crystal Lowe', 'Christine Willes', 'Stefanie von Pfetten', 'Brenda Crichlow', 'Devon Weigel', 'Dean Marshall', 'Lisa Marie DiGiacinto']",N/A,6.8
0254768,165321,Sense and Sensibility             ,"['Drama', 'Romance']","['english country dance', 'empire fashion', 'older man younger woman relationship', 'london england', 'singing']",Michael Aldridge,"['Michael Aldridge', 'Sheila Ballantine', 'Esme Church', 'Joanna David', 'Isabel Dean', 'Robin Ellis', 'Clive Francis', 'Ciaran Madden', 'Richard Owens', 'Patricia Routledge', 'Jo Kendall', 'Peter Laird', 'David Strong', 'David Belcher', 'Frances Cuka', 'Mischa De La Motte', 'Kay Gallie', 'Milton Johns', 'Maggie Jones', 'Clifford Parrish']",N/A,6.6
4364862,165323,Romantically Speaking (2015) ,"['Comedy', 'Family', 'Mystery', 'Romance']","['love', 'radio dj', 'farce', 'deception', 'assumed identity']",Ron Oliver,"['Heather Morris', 'Jonathan Bennett', 'Oscar Nuñez', 'Cameron Daddo', 'Teri Polo', 'Carly Steel', 'Jordan Black', 'Brandon Jay McLaren', 'Ryan Michelle Bathe', 'George Stults', 'Elizabeth Bond', 'Tom Kiesche', 'Jake Thomas', 'Bill Lewis', 'Drew Rausch']",English,5.9
3573140,165325,Plan Bart (2014) ,"['Comedy', 'Drama', 'Romance']",[],Roel Mondelaers,"['Wine Dierickx', 'Junaid Faiz', 'Wouter Hendrickx', 'Maarten Mertens', 'Jeroen Perceval', 'Gabriel Soler', 'Charlotte Timmers', 'Eva van der Gucht', 'Mourade Zeguendi']",Dutch,5.4
5786508,165327,O Shaolin do Sertão (2016) ,['Comedy'],"['sertao', 'northeast brazil', 'reference to hong kong', 'martial arts']",Halder Gomes,"['Edmilson Filho', 'Igor Jansen', 'Falcão', 'Fafy Siqueira', 'Bruna Hamu', 'Dedé Santana', 'Frank Menezes', 'Denis Lacerda', 'Karla Karenina', 'Lailtinho Brega', 'Haroldo Guimarães', 'Claudio Jaborandy', 'Marcos Veras', 'Fabio Goulart', 'Luiz Guilherme']",Portuguese,6.6
4392770,165329,Always Shine (2016) ,"['Drama', 'Horror', 'Mystery', 'Thriller']","['concealed nudity', 'casting couch', 'title directed by female', 'jealousy', 'best friends']",Sophia Takal,"['Mackenzie Davis', 'Caitlin FitzGerald', 'Lawrence Michael Levine', 'Khan Baykal', 'Alexander Koch', 'Michael Lowry', 'Colleen Camp', 'Jane Adams', 'Julian Tolentino', 'Mason Foster', 'Stella Foster', 'Marisa Takal', 'Noah Gershman', 'Mindy Robinson']",English,5.6
4432912,165331,Song of Lahore (2015) ,"['Documentary', 'Music']","['title co directed by female', 'independent film']",Sharmeen Obaid-Chinoy,"['Najaf Ali', 'Rafiq Ahmed', 'Saleem Khan', 'Asad Ali', 'Muhammad Zia ul-Haq', 'Izzat Majeed', 'Nijat Ali', 'Baqir Abbas', 'Wynton Marsalis', 'Ballu Khan', 'Sachal Studios Orchestra']",Urdu,7.3
3262022,165333,A Light Beneath Their Feet (2015) ,['Drama'],"['high school', 'medication', 'teen sex', 'f rated', 'anxiety disorder']",Valerie Weiss,"['Taryn Manning', 'Madison Davenport', 'Maddie Hasson', 'Kurt Fuller', 'Kali Hawk', 'Nora Dunn', 'Carter Jenkins', 'DuShon Monique Brown', 'Phillip Edward Van Lear', 'James Leo Ryan', 'Brian King', 'Addy Stafford', 'Agneeta Thacker', 'Mike McNamara', 'Marilyn Camacho']",English,6.6
0068658,165335,Grave of the Vampire (1972) ,['Horror'],"['dripping blood', 'psychotronic film', 'vampire versus vampire', 'violence', 'night school']",John Hayes,"['William Smith', 'Michael Pataki', 'Lyn Peters', 'Diane Holden', 'Lieux Dressler', 'Ernesto Macias', 'Jay Adler', 'Jay Scott', 'William Guhl', 'Margaret Fairchild', 'Carmen Argenziano', 'Frank Whiteman', 'Abbi Henderson', 'Inga Neilsen', 'Lindis Guinness']",English,5.0
4645330,165337,Denial (2016) ,"['Biography', 'Drama']","['anti semitism', 'courtroom', 'holocaust denial', 'holocaust', 'historian']",Mick Jackson,"['Rachel Weisz', 'Tom Wilkinson', 'Timothy Spall', 'Andrew Scott', 'Jack Lowden', 'Caren Pistorius', 'Alex Jennings', 'Harriet Walter', 'Mark Gatiss', 'John Sessions', 'Nikki Amuka-Bird', 'Pip Carter', 'Jackie Clune', 'Will Attenborough', 'Max Befort']",English,6.7
0484384,165339,The Color of Fear (1994) ,['Documentary'],"['racism', 'psychology']",Lee Mun Wah,"['Roberto Almazán', 'David Lee', 'Roberto Almanzán', 'David Christensen', 'Gordon Clay', 'Victor Lewis', 'Yutaka Matsumato', 'Loren Moye', 'Hugh Vasquez', 'Lee Mun Wah']",English,8.4
6103962,165341,It's All Good (2016) ,['Comedy'],['filmmaker'],Aaron Fronk,"['Vince DeGaetano', 'Cooper Johnson', 'Aaron Fronk', 'Tawny Newsome', 'Mary Morrice', 'Dan McGuinness', 'Bill Boehler', 'Ripper Brown', 'Adam Shalzi', 'Callie Deering', 'Joette Waters', 'Brian Morris', 'Patrick Lindhorst', 'F James Arnold', 'Devin Bethea']",English,6.7
1267299,165343,The Rocky Horror Picture Show: Let's Do the Time Warp Again (2016) ,"['Comedy', 'Horror', 'Musical', 'Thriller']","['rocky horror picture show', 'psychotronic film', 'bare chested man', 'woman wears lingerie', 'reference to anne francis']",Kenny Ortega,"['Ivy Levan', 'Victoria Justice', 'Staz Nair', 'Christina Milian', 'Tim Curry', 'Adam Lambert', 'Reeve Carney', 'Annaleigh Ashford', 'Ryan McCartan', 'Ben Vereen', 'Laverne Cox', 'Jayne Eastwood', 'Jeff Lillico', 'Kelly Van der Burg', 'Sal Piro']",English,4.2
2091383,165345,Pad Yatra: A Green Odyssey (2012) ,"['Documentary', 'Adventure']",[],Wendy J.N. Lee,['Daryl Hannah'],English,7.4
3393786,165347,Jack Reacher: Never Go Back (2016) ,"['Action', 'Thriller']","['sequel', 'new orleans louisiana', 'literary adaptation', 'second part', 'restaurant kitchen']",Edward Zwick,"['Tom Cruise', 'Cobie Smulders', 'Aldis Hodge', 'Danika Yarosh', 'Patrick Heusinger', 'Holt McCallany', 'Robert Knepper', 'Judd Lormand', 'Christopher Berry', 'Hunter Burke', 'Jason Douglas', 'Lizeth Hutchings', 'Marisela Zumbado', 'Alexandra Lucchesi', 'Madalyn Horcher']",English,6.1
1290138,165349,Frank & Lola (2016) ,"['Crime', 'Drama', 'Romance', 'Thriller']","['snorting cocaine', 'one male two females threesome', 'jealousy', 'lap dance', 'sex club']",Matthew Ross,"['Michael Shannon', 'Imogen Poots', 'Justin Long', 'Rosanna Arquette', 'Michael Nyqvist', 'Suteara Vaughn', 'Emmanuelle Devos', 'Alex Lombard', 'Amy Argyle', 'David Atrakchi', 'Carlos Moreno Jr.', 'Stella Schnabel', 'Dorcas Coppin', 'Laine Rettmer', 'Joel Virgel']",English,5.9
6146460,165351,Hamilton's America (2016) ,['Documentary'],[],Alex Horwitz,"['Lin-Manuel Miranda', 'Barack Obama', 'George W. Bush', 'Paul Ryan', 'Andy Blankenbuehler', 'Ariana DeBose', 'Daveed Diggs', 'Jimmy Fallon', 'Joanne Freeman', 'Timothy Geithner', 'Renée Elise Goldsberry', 'Jonathan Groff', 'Chris Jackson', 'Jasmine Cephas Jones', 'Thomas Kail']",English,8.3
3608930,165353,In a Valley of Violence (2016) ,"['Action', 'Western']","['wild west', 'small town', 'vengeance', 'street shootout', 'left for dead']",Ti West,"['Ethan Hawke', 'John Travolta', 'Taissa Farmiga', 'James Ransone', 'Karen Gillan', 'Toby Huss', 'Tommy Nohilly', 'Larry Fessenden', 'Michael Davis', 'James Cady', 'Burn Gorman', 'Kaius Harrison', 'Jumpy']",English,6.0
0024631,165355,Supernatural (1933) ,"['Horror', 'Mystery', 'Thriller']","['white wine', 'pearl necklace', 'psychotronic film', 'supernatural power', 'monster movie']",Victor Halperin,"['Carole Lombard', 'Alan Dinehart', 'Vivienne Osborne', 'Randolph Scott', 'H.B. Warner', 'Beryl Mercer', 'William Farnum', 'Willard Robertson', 'George Burr MacAnnan', 'Lyman Williams']",English,6.2
0067839,165357,The Telephone Book (1971) ,['Comedy'],"['obscene caller', 'softcore', 'exploitation', 'sex comedy', 'cartoon sex']",Nelson Lyon,"['Sarah Kennedy', 'Norman Rose', 'James Harder', 'Jill Clayburgh', 'Ondine', 'Barry Morse', 'Ultra Violet', 'Geri Miller', 'Roger C. Carmel', 'William Hickey', 'Matthew Tobin', 'Jan Farrand', 'David Dozer', 'Lucy Lee Flippin', 'Dolph Sweet']",English,6.8
5680442,165359,Terror - Ihr Urteil (2016) ,['Drama'],"['punishment', 'trial', 'bomb', 'reference to trolley problem', 'breaking the fourth wall']",Lars Kraume,"['Burghart Klaußner', 'Martina Gedeck', 'Florian David Fitz', 'Lars Eidinger', 'Jördis Triebel', 'Rainer Bock', 'Robert Homann-Cauquil', 'Debbie Lay']",German,7.3
4146350,165361,Z airando (2015) ,"['Action', 'Horror']","['psychotronic film', 'japanese island', 'island', 'asian horror', 'zombie']",Hiroshi Shinagawa,"['Show Aikawa', ""Han'nya"", 'Kunihiro Kawashima', 'Shunsuke Kazama', 'Yûichi Kimura', 'Noemi Krapecz', 'Yôsuke Kubozuka', 'Daisuke Miyagawa', 'Erina Mizuno', 'Daigo Naito', 'Hideo Nakano', 'Hitoshi Ozawa', 'Red Rice', 'Yukiko Shinohara', 'Kavka Shishido']",Japanese,5.3
0022572,165363,A Woman of Experience (1931) ,"['Drama', 'Romance']","['reputation', 'military', 'letter', 'vienna austria', 'male female relationship']",Harry Joe Brown,"['Helen Twelvetrees', 'William Bakewell', 'Lew Cody', 'Zasu Pitts', 'H.B. Warner', 'C. Henry Gordon', 'Franklin Pangborn', ""Nance O'Neil"", 'George Fawcett', 'Bertha Mann', 'William H. Tooker', 'Alfred Hickman', 'Edward Earle', 'Max Waizmann', 'Ashley Buck']",English,6.2
2655734,165365,Bang Bang Baby (2014) ,"['Drama', 'Fantasy', 'Musical', 'Romance', 'Sci-Fi']",['teenager'],Jeffrey St. Jules,"['Jane Levy', 'Justin Chatwin', 'David Reale', 'Peter Stormare', 'Kristian Bruun', 'Boyd Banks', 'Stephen Joffe', 'Gemma James Smith', 'Terrence Bryant', 'Sidney Leeder', 'Seán Cullen', 'Jen Goodhue', 'Christian Lloyd', 'Cameron Bryson', 'Dylan Bryson']",English,5.0
5161658,165367,Bling (2016) ,"['Animation', 'Action', 'Comedy', 'Sci-Fi', 'Thriller']","['robot', 'fart', 'engagement ring', ""valentine's day"", 'super villian']",Kyung Ho Lee,"['Taylor Kitsch', 'Jennette McCurdy', 'James Woods', 'Carla Gugino', 'Tom Green', 'Jon Heder', 'Jason Mewes', 'Jason Kravits', 'Jim Breuer', 'Lex Lang', 'Steve Kramer', 'Meira Blinkoff', 'Asher Blinkoff', 'Julian Zane Chowdhury', 'Dave B. Mitchell']",English,4.5
0024915,165369,British Agent (1934) ,"['Drama', 'History', 'Romance', 'War']","['bolshevik', 'poker the card game', 'soviet russia', 'agent', 'british']",Michael Curtiz,"['Leslie Howard', 'Kay Francis', 'William Gargan', 'Phillip Reed', 'Irving Pichel', 'Ivan F. Simpson', 'Halliwell Hobbes', 'J. Carrol Naish', 'Walter Byron', 'Cesar Romero', 'Arthur Aylesworth', 'Alphonse Ethier', 'Frank Reicher', 'Tenen Holtz', 'Doris Lloyd']",English,6.2
0023846,165371,Broadway Bad (1933) ,"['Drama', 'Music']","['showgirl', 'divorce', 'dressing room', 'stardom', 'usa']",Sidney Lanfield,"['Joan Blondell', 'Ricardo Cortez', 'Ginger Rogers', 'Adrienne Ames', 'Allen Vincent', 'Francis McDonald', 'Frederick Burton', 'Ronnie Cosby', 'Donald Crisp']",English,6.0
0040229,165373,Chicken Every Sunday (1949) ,"['Comedy', 'Drama', 'Romance']","['tucson arizona', 'strained husband wife relationship', '1900s', 'room and board and meals', 'chicken dinner on sunday']",George Seaton,"['Dan Dailey', 'Celeste Holm', 'Colleen Townsend', 'Alan Young', 'Natalie Wood', 'William Frawley', 'Connie Gilchrist', 'William Callahan', 'Veda Ann Borg', 'Porter Hall', 'Whit Bissell', 'Katherine Emery', 'Roy Roberts', 'Hal K. Dawson']",English,6.4
4222028,165375,Black Mountain Poets (2015) ,"['Comedy', 'Drama', 'Romance']",[],Jamie Adams,"['Alice Lowe', 'Dolly Wells', 'Tom Cullen', 'Rosa Robson', 'Richard Elis', 'Laura Patch', 'Roger Evans', 'Ben McGregor', 'Hannah Daniel', 'Claire Cage', 'Clare Potter', 'Naomi Everson', 'Keiron Self', 'Sophie Morgan-Price', 'Luke Elliot Bridgeman']",English,5.9
4849176,165377,Sneekweek (2016) ,"['Comedy', 'Thriller']","['netherhorror', 'friend', 'party', 'fire', 'knife']",Martijn Heijne,"['Carolien Spoor', 'Jelle de Jong', 'Jord Knotter', 'Holly Mae Brood', 'Yootha Wong-Loi-Sing', 'Jonas De Vuyst', 'Ferry Doedens', 'Kimberly Klaver', 'Marly van der Velden', 'Rutger Vink', 'Diederik Ebbinge', 'Sanne Langelaar', 'David Lucieer', 'Frank Lammers', 'Ben Abelsma']",Dutch,4.6
1980219,165379,Razend (2011) ,['Drama'],"['skateboard', 'death of brother', 'forgiveness', 'teenage love', 'high school']",Dave Schram,"['Abbey Hoes', 'Ko Zandvliet', 'Mingus Dagelet', 'Juliet Daalder', 'Lennart Timmerman', 'Hassan Slaby', 'Tim Holwerda', 'Roos Dickmann', 'Josephine Houtman', 'Bowy Goudkamp', 'Tahira Kik', 'Carlijn Kiewiet', 'Nick Golterman', 'Sander de Heer', 'Ariane Schluter']",Dutch,5.2
4298406,165381,Sneeuwwitje en de zeven kleine mensen (2015) ,"['Comedy', 'Drama', 'Romance']","['stepmother', 'plastic surgeon', 'snow white and the seven dwarfs', 'f rated', 'kiss']",Will Koopman,"['Abbey Hoes', 'Susan Visser', 'Leontine Ruiters', 'Niels Gomperts', 'Freek Bartels', 'Carlo Boszhard', 'Blanche Bouman', 'Caroline de Bruijn', 'Peter R. de Vries', 'Richard Groenendijk', 'Alex Klaasen', 'Jeroen Krabbé', 'Jamai Loman', 'Michiel Nooter', 'Joep Onderdelinden']",Dutch,5.5
3390724,165383,Assepoester: een modern sprookje (2014) ,"['Drama', 'Family']",['f rated'],Will Koopman,"['Hannah Hoekstra', 'Carine Crutzen', 'Nicolette van Dam', 'Karina Smulders', 'Gigi Ravelli', 'Egbert Jan Weeber', 'Renée Soutendijk', 'John Williams', 'Marcel Musters', 'Marjolein Keuning', 'Martijn Krabbé', 'Roos Ouwehand', 'Quinty van den Broek', 'Loretta Schrijver', 'Caroline Tensen']",Dutch,5.2
0250944,165385,The Adventures of Cinderella's Daughter (2000) ,"['Comedy', 'Family', 'Fantasy']","['fairy tale', 'independent film', 'character name in title']",Scott Zakarin,"['Stan Lee', 'Brendon Ford', 'Shirley Jones', 'Joe Lando', 'Liz Lavoie', 'Meredith Morten', 'Steven Rothstein', 'Laurie Shiers', 'Matthew Wagner', 'Jim Wise']",English,5.4
0016822,165387,Ella Cinders (1926) ,"['Comedy', 'Romance']","['national film registry', 'character name as title', 'stepsister stepsister relationship', 'stepmother stepdaughter relationship', 'ella cinders character']",Alfred E. Green,"['Colleen Moore', 'Lloyd Hughes', 'Vera Lewis', 'Doris Baker', 'Emily Gerdes', 'Mike Donlin', 'Jed Prouty', 'Jack Duffy', 'Harry Allen', 'Alfred E. Green', ""D'Arcy Corrigan"", 'Madalynne Field']",None,6.7
2112127,165389,Christmas Magic (2011) ,"['Drama', 'Fantasy']","['restaurant', 'angel', 'christmas eve', 'restaurant owner', 'new york city']",John Bradshaw,"['Lindy Booth', 'Paul McGillion', 'Derek McGrath', 'Kiara Glasco', 'Teresa Pavlinek', 'Tricia Braun', 'Barbara Gordon', 'Marqus Bobesich', 'Don Allison', 'Robert Clarke', 'Louise Nicol', 'Mark Wiebe', 'Gerry Fiorini', 'Jackie English', 'Emmanuel Kabongo']",English,6.6
2008491,165391,Trading Christmas (2011) ,"['Comedy', 'Romance']","['christmas', 'house swap', 'writer', 'novelist', 'boston massachusetts']",Michael M. Scott,"['Tom Cavanagh', 'Faith Ford', 'Gil Bellows', 'Gabrielle Miller', 'Emma Lahana', 'Andrew Francis', 'Lucy Jeffrey', 'Noah Bjorgan', 'Eric Keenleyside', 'Michael Coleman', 'Travis Turner', 'Aren Buchholz', 'Elizabeth Thai', 'Nancy Ebert', 'Darla Fay']",English,6.9
0267384,165393,Confessions of an Ugly Stepsister             ,"['Adventure', 'Comedy', 'Drama', 'Family', 'Fantasy']","['cinderella', 'retelling', 'fairy tale', 'based on novel']",Gavin Millar,"['Stockard Channing', 'Azura Skye', 'Trudie Styler', 'Emma Poole', 'Jenna Harrison', 'Jonathan Pryce', 'Matthew Goode', 'David Westhead', 'Malcolm Tierney', 'Mark Dexter', 'Helen Lindsay', 'Janine Horsburgh', 'Ann Overstall Comfort', 'Chris Bearne', 'Pieter Riemens']",English,6.7
1125194,165395,Legally Blonde: The Musical (2007) ,['Musical'],"['filmed performance', 'f rated', 'reference to oprah winfrey']",Beth McCarthy-Miller,"['Laura Bell Bundy', 'Christian Borle', 'Orfeh', 'Richard H. Blake', 'Kate Shindle', 'Nikki Snelson', 'Michael Rupert', 'Annaleigh Ashford', 'Asmeret Ghebremichael', 'Tracy Jai Edwards', 'Natalie Joy Johnson', 'Nathan Balser', 'April Berry', 'Paul Canaan', 'Beth Curry']",English,8.3
0000230,165397,Cendrillon (1899) ,"['Short', 'Drama', 'Family', 'Fantasy', 'Romance']","['lost shoe', 'shoe', 'dancing', 'ballroom dancing', 'rags to riches']",Georges Méliès,"['Mlle Barral', 'Bleuette Bernon', 'Carmelli', ""Jehanne d'Alcy"", 'Dupeyron']",None,6.5
