movieId,imdbId,title,genres,year
79234,185691,Snake-Crane Secret,Action|Drama,1976
79236,103316,Yumeji,Drama|Fantasy,1991
79238,81662,Zigeunerweisen,Horror|Mystery,1980
79242,842926,The Kids Are All Right,Comedy|Drama,2010
79244,1001540,Perestroika,Drama,2009
79247,53344,Terror is a Man,Horror|Sci-Fi,1959
79249,69426,The Twilight People,Horror,1973
79251,1273235,"Serbian Film, A",Horror|Thriller,2010
79254,1319569,Home,Drama,2008
79259,1248971,Cherrybomb,Drama|Thriller,2009
79276,82927,"Pont du Nord, Le",Comedy|Fantasy|Mystery,1981
79278,12486,My Boy,Comedy|Drama,1921
79285,21110,Mammy,Comedy|Drama|Musical,1930
79287,16544,The Wizard of Oz,Adventure|Children|Comedy|Fantasy,1925
79293,944835,Salt,Action|Thriller,2010
79299,874957,The No. 1 Ladies' Detective Agency,Comedy|Crime|Mystery,2008
79303,67815,Sinbad,Drama,1971
79318,1396557,Winnebago Man,Comedy|Documentary,2009
79321,50271,Crime of Passion,Crime|Drama|Film-Noir,1958
79327,19258,The Patsy,Comedy|Drama|Romance,1928
79329,1259583,Passing Strange,Documentary|Musical,2009
79333,60161,Watch Out for the Automobile,Comedy|Crime|Romance,1966
79335,24433,Peg o' My Heart,Drama|Romance,1933
79337,22834,Downstairs,Drama,1932
79339,21874,Five and Ten,Romance,1931
79346,1236247,Smashing Pumpkins: If All Goes Wrong,Documentary|Musical,2008
79357,485947,Mr. Nobody,Drama|Fantasy|Romance|Sci-Fi,2009
79363,25536,Music in the Air,Comedy|Musical|Romance,1934
79368,65782,"Girasoli, I",Drama,1970
79388,63443,Play Dirty,Action|Adventure|Drama|War,1969
79395,47494,The Silver Chalice,Drama|Romance,1954
79397,34780,George Washington Slept Here,Comedy,1942
79402,1068669,Telstar: The Joe Meek Story,Comedy|Drama,2008
79424,70435,"Name for Evil, A",Horror,1973
79428,427152,Dinner for Schmucks,Comedy,2010
79430,1484522,8: The Mormon Proposition,Documentary,2010
79458,66466,The Man Who Left His Will on Film,Drama,1970
79461,63598,Diary of a Shinjuku Thief,Comedy|Drama,1969
79463,1415283,Nanny McPhee Returns,Children|Comedy|Fantasy,2010
79467,1277728,Mid-August Lunch,Comedy|Drama,2008
79469,105019,The Northerners,Comedy,1992
79471,395424,3 Needles,Drama,2005
79473,102583,"Olivier, Olivier",Drama,1992
79475,156906,The Power of Kangwon Province,Drama,1998
79477,67820,Taking Off,Comedy|Drama,1971
79494,220016,Safe Sex,Comedy,1999
79496,497539,Restless,Action|Crime|Thriller,2006
79498,75342,The Town That Dreaded Sundown,Crime|Drama|Horror|Mystery|Thriller,1976
79501,352465,Deadly Outlaw: Rekka,Crime|Drama|Thriller,2002
79505,1252610,North,Comedy|Drama,2009
79507,75669,Amar Akbar Anthony,Action|Comedy|Drama,1977
79515,1570966,Farsan,Comedy,2010
79519,61113,Trans-Europ-Express,Thriller,1966
79521,208995,Lies,Drama,1999
79523,415127,The Man from London,Crime|Drama|Mystery,2007
79525,47101,Human Desire,Drama|Film-Noir,1954
79528,25907,Treasure Island,Adventure,1934
79533,78915,The Bugs Bunny / Road Runner Movie,Animation|Children|Comedy,1979
79539,1118045,Here and There,Comedy|Drama,2009
79541,1264904,Little Nicholas,Comedy|Drama,2009
79543,109685,"Confucian Confusion, A",Comedy,1994
79545,1352369,Grotesque,Horror|Thriller,2009
79547,1002561,2:13,Horror|Thriller,2009
79551,1104126,Shifty,Crime|Thriller,2008
79553,1386932,Ip Man 2,Action,2010
79561,400383,Dr. Moreau's House of Pain,Horror,2004
79568,79359,I Am Maria,Drama,1979
79570,1159712,Lucky,Documentary,2010
79572,493949,Ramona and Beezus,Children|Comedy,2010
79575,134108,Solstice,Drama,1994
79578,76252,The Year of the Hare,Drama|Romance,1977
79580,34405,"Yank in the R.A.F., A",Action|Adventure|Drama|Romance|War,1941
79588,1438254,Charlie St. Cloud,Drama|Fantasy|Romance,2010
79590,1205535,The Rebound,Comedy|Romance,2009
79592,1386588,The Other Guys,Action|Comedy,2010
79596,51866,The Lineup,Crime|Drama|Film-Noir,1958
79599,1268987,Operation Endgame,Action|Comedy|Drama,2010
79601,1513713,Love in Another Language,Drama|Romance,2009
79603,107175,"Oh, Woe Is Me",Comedy|Drama,1993
79607,66079,The Millions Game,Action|Drama|Sci-Fi|Thriller,0
79610,44331,Affair in Trinidad,Drama|Film-Noir|Musical|Thriller,1952
79617,38934,She-Wolf of London,Action|Drama|Horror|Mystery,1946
79627,291833,Cradle of Fear,Crime|Drama|Horror|Mystery|Thriller,2001
79633,479937,The Kautokeino Rebellion,Drama,2008
79636,479074,The Inner Life of Martin Frost,Comedy|Drama,2007
79638,93004,The Family,Drama|Musical|Romance,1987
79642,44566,Dreamboat,Comedy,1952
79644,64227,The Desperados,Western,1969
79647,51706,The Haunted Strangler,Crime|Horror|Mystery,1958
79651,57239,The L-Shaped Room,Drama,1962
79653,32850,North West Mounted Police,Action|Adventure|Drama|Romance|Western,1940
79656,43599,The Great Caruso,Drama|Musical,1951
79663,1217070,Triage,Drama|War,2009
79667,45592,Call Me Madam,Comedy|Musical|Romance,1953
79681,34902,Invisible Agent,Adventure|Comedy|Sci-Fi|Thriller|War,1942
79684,437405,Paper Man,Comedy|Drama,2009
79686,870210,All Tomorrow's Parties,Documentary|Musical,2009
79692,1534397,Bjarnfreðarson,Comedy|Drama,2009
79695,1320253,The Expendables,Action|Adventure|Thriller,2010
79702,446029,Scott Pilgrim vs. the World,Action|Comedy|Fantasy|Musical|Romance,2010
79709,38108,The Spanish Main,Adventure|Drama|Romance,1945
79711,22454,Svengali,Drama|Horror,1931
79718,70285,Sheep Eaters,Comedy|Drama,1972
79720,1313092,Animal Kingdom,Crime|Drama,2010
79723,1294161,The Exploding Girl,Drama,2009
79725,1295068,Prodigal Sons,Documentary,2008
79731,48602,Seven Angry Men,Drama|Western,1955
79736,419952,May 6th,Drama|Thriller,2004
79739,1424062,The Thorn in the Heart,Documentary,2009
79741,1125387,See What I'm Saying: The Deaf Entertainers Documentary,Documentary,2010
79760,1419318,Facing Ali,Documentary,2009
79765,115109,The Beast,Drama|Horror|Thriller,1996
79767,1058743,Pretty Bird,Comedy|Drama,2008
79769,1291465,Raajneeti,Crime|Drama|Romance,2010
79771,32983,The Return of Frank James,Western,1940
79773,199777,Moloch,Drama,1999
79775,383025,The Story of My Life,Comedy|Romance,2004
79794,115985,Crossworlds,Action|Comedy|Sci-Fi,1997
79796,1020558,Centurion,Action|Adventure|Drama|Thriller|War,2010
79798,1424797,I Killed My Mother,Drama,2009
79800,808526,Life During Wartime,Comedy|Drama,2009
79802,1022606,Lion's Den,Drama,2008
79805,73155,That Most Important Thing: Love,Drama|Romance,1975
79807,458455,Pope Joan,Drama|Romance,2009
79809,38419,Cluny Brown,Comedy|Romance,1946
79824,1020938,Babies ),Documentary,2010
79828,77315,The Green Room,Drama,1978
79830,115822,Captain Conan,Drama|War,1996
79832,28816,Easy Living,Comedy|Romance,1937
79835,146990,Like It Is,Drama,1998
79838,71145,Ankur,Drama,1974
79842,1671630,For Neda,Documentary,2010
79844,38334,The Battle of the Rails,Drama|War,1946
79846,407821,Spider Forest,Drama|Horror|Mystery|Thriller,2004
79848,832318,What Goes Up,Drama,2009
79850,1548865,12th & Delaware,Documentary,2010
79855,26007,Wonder Bar,Comedy|Crime|Drama|Musical|Romance,1934
79860,997152,The Experiment,Drama|Thriller,2010
79863,816436,Black Water,Adventure|Drama|Horror|Thriller,2007
79866,1474312,Schmatta: Rags to Riches to Rags,Documentary,2009
79868,1220214,Heartless,Fantasy|Horror|Mystery|Thriller,2009
79870,1280015,Smash His Camera,Documentary,2010
79872,17750,Chicago,Comedy|Crime|Drama,1927
79874,18526,Underworld,Crime|Drama|Film-Noir,1927
79879,464154,Piranha,Action|Horror|Thriller,2010
79884,487027,FC Venus,Comedy|Romance,2006
79895,1179025,The Extraordinary Adventures of Adèle Blanc-Sec,Action|Adventure|Fantasy|Mystery,2010
79897,1194263,Get Low,Comedy|Drama|Mystery,2009
79899,1519656,Ten9Eight: Shoot for the Moon,Documentary,2009
79901,1500496,"Danse: The Paris Opera Ballet, La",Documentary,2009
79910,1059925,According to Greta,Drama|Romance,2009
79912,1202514,Accident,Thriller,2009
79914,1145144,Centre Stage: Turn It Up,Drama|Romance,2008
79916,1223975,Tony Manero,Crime|Drama,2008
79918,58091,Fate Is the Hunter,Drama,1964
79920,38370,Blue Skies,Comedy|Drama|Musical|Romance,1946
79923,43792,The Mating Season,Comedy,1951
79925,41767,Prince of Foxes,Adventure|Drama,1949
79927,1087890,Terribly Happy,Crime|Drama|Film-Noir|Thriller,2008
79929,1346961,The Eclipse,Drama|Horror|Thriller,2009
79936,95880,Pohjanmaa,Drama,1988
79946,1285309,The Joneses,Comedy|Drama,2009
79953,45333,With a Song in My Heart,Drama|Musical,1952
79955,20112,The Love Parade,Comedy|Musical|Romance,1929
79972,1183672,The Girl on the Train,Drama,2009
79974,1351224,Pyaar Impossible,Comedy|Romance,2010
79977,31835,The Rains Came,Adventure|Drama|Romance,1939
79980,1322282,Children of Invention,Drama,2009
79987,1329457,Gainsbourg,Drama|Musical|Romance,2010
79994,1156143,Wild Grass,Drama|Romance,2009
79996,1107816,Giallo,Crime|Horror|Thriller,2009
80004,93067,Gaby: A True Story,Drama|Romance,1987
80020,55797,Jumbo,Comedy|Musical|Romance,1962
80022,46076,Miss Sadie Thompson,Drama|Musical|Romance,1953
80026,411951,Tekken,Action|Sci-Fi,2010
80033,234516,The President's Man,Action|Adventure|Thriller,2000
80044,181212,Don Quixote,Adventure|Comedy|Drama|Romance,2000
80049,381442,The Secret Adventures of Gustave Klopp,Action|Comedy|Fantasy,2004
80052,138631,Muggers,Comedy,2000
80054,1394383,Blood into Wine,Documentary,2010
80072,84358,Deadly Circuit,Crime|Mystery|Thriller,1983
80074,406098,Something Like Happiness,Comedy|Drama,2005
80076,339357,The Story of Marie and Julien,Drama|Mystery|Romance,2003
80083,142235,Dragon Ball Z: Dead Zone,Action|Adventure|Animation|Fantasy|Sci-Fi,1989
80086,843302,Retribution,Horror|Mystery|Thriller,2006
80094,1320244,The Last Exorcism,Horror|Thriller,2010
80097,55153,Mother Joan of the Angels,Drama|Horror,1961
80100,87027,Camila,Drama|Romance,1984
80102,23891,Christopher Strong,Drama,1933
80104,36630,San Pietro,Documentary|War,1945
80107,32376,"Dance, Girl, Dance",Comedy|Drama,1940
80109,64553,King Lear,Drama,1971
80111,60758,Black Girl,Drama,1966
80122,91869,Rosa Luxemburg,Drama,1986
80124,284492,Sisters,Action|Crime|Drama,2001
80126,1440728,The American,Drama|Thriller,2010
80129,66936,How Tasty Was My Little Frenchman,Comedy|Drama,1971
80132,44497,Children of Hiroshima,Drama|War,1952
80135,50612,Kisses,Drama|Romance,1957
80137,1587373,If God Is Willing and da Creek Don't Rise,Documentary,2010
80141,99263,The Christmas Toy,Children|Musical,1986
80144,11960,The Wildcat,Comedy|Drama|Romance,1921
80146,77707,The Hypothesis of the Stolen Painting,Drama|Mystery,1979
80152,54403,The Trials of Oscar Wilde,Drama,1960
80154,196181,Urban Menace,Action|Horror,1999
80160,281859,The Flintstone Kids' Just Say No Special,Animation|Children,1988
80162,1183276,The Horde,Action|Horror|Thriller,2009
80166,889573,The Switch,Comedy|Romance,2010
80179,80806,Golem,Drama|Mystery|Sci-Fi,1980
80181,807840,Elephants Dream,Animation|Fantasy|Sci-Fi,2006
80183,1060234,8th Wonderland,Drama|Thriller,2008
80185,1558250,GasLand,Documentary,2010
80189,101664,The Dark Wind,Action|Mystery,1991
80191,45758,Fear and Desire,Drama|War,1953
80193,1609145,No One Dies in Lily Dale,Documentary,2010
80195,1333657,Shouting Fire: Stories from the Edge of Free Speech,Documentary,2009
80204,1539086,Vesku from Finland,Documentary,2010
80206,79432,Dirty Ho,Action|Drama,1976
80208,1233611,Visual Acoustics,Documentary,2008
80210,903943,The End of Poverty,Documentary,2008
80214,154750,The Swan and the Wanderer,Drama,1999
80219,985694,Machete,Action|Adventure|Comedy|Crime|Thriller,2010
80222,1193631,Step Up 3D,Drama|Romance,2010
80224,22403,Smart Money,Crime|Drama,1931
80226,41947,Tarzan's Magic Fountain,Action|Adventure|Fantasy|Romance,1949
80230,1083853,Off and Running,Documentary,2009
80233,1315419,The Truth,Thriller,2010
80235,1264074,The Wedding Song,Drama|War,2008
80241,1322312,Going the Distance,Comedy|Romance,2010
80243,1168773,Bananaz,Documentary,2008
80258,46094,The Moon Is Blue,Comedy|Romance,1953
80260,37885,Love Letters,Drama|Mystery|Romance,1945
80264,38000,Pride of the Marines,Drama|War,1945
80267,32349,Comrade X,Comedy|Drama,1940
80269,44324,Above and Beyond,Action|Drama,1952
80271,1059790,Four Stories of St. Julian,Crime|Thriller,2010
80281,1351630,Bill Bailey: Tinselworm,Comedy|Documentary,2008
80283,34485,Babes on Broadway,Comedy|Musical|Romance,1941
80285,28739,Conquest,Drama|Romance,1937
80288,40843,The Street with No Name,Crime|Drama|Film-Noir|Thriller,1948
80290,41515,It's a Great Feeling,Comedy,1949
80292,50569,The Joker Is Wild,Drama|Musical,1957
80295,73615,The Reincarnation of Peter Proud,Horror|Mystery,1975
80311,30006,"Come On, Rangers",Romance|Western,1938
80313,29334,"Oh, Susanna!",Romance|Western,1936
80315,83579,The Worthless,Crime|Drama,1982
80321,1137999,Blood River,Horror|Thriller|Western,2009
80328,83022,The Saimaa Gesture,Documentary,1981
80337,1333117,Still Bill,Documentary,2009
80339,1135500,Homecoming,Drama|Thriller,2009
80344,61389,Beach Red,Drama|War,1967
80346,38104,"Song to Remember, A",Drama,1945
80348,40109,Arch of Triumph,Drama|Romance|War,1948
80350,1666186,Vampires Suck,Comedy,2010
80352,92269,Young Again,Fantasy,1986
80354,1255955,Men in the City,Comedy,2009
80358,318126,The Theory of Everything,Drama,2006
80361,1024733,$5 a Day,Comedy|Drama,2008
80363,1220634,Resident Evil: Afterlife,Action|Horror|Sci-Fi|Thriller|IMAX,2010
80368,108429,Udzinarta mze,Crime|Drama,1992
80374,1410261,Symbol,Comedy|Fantasy,2009
80376,1328913,Preacher's Kid,Drama,2010
80398,1167638,22 Bullets,Action|Crime|Thriller,2010
80400,34965,"Larceny, Inc.",Comedy|Crime|Drama,1942
80402,188350,The New Country,Comedy|Drama,2000
80405,846017,Triangle,Action,2007
80408,158011,Trance,Horror,1998
80417,151073,Io Island,Mystery,1977
80419,108192,Seopyeonje,Drama|Musical,1993
80421,24115,Heroes for Sale,Drama,1933
80424,34384,Western Union,Western,1941
80428,262699,The Pornographer,Drama,2001
80430,1008017,Palermo Shooting,Drama,2008
80432,28070,Our Relations,Comedy,1936
80442,386474,Freedom Park,Children|Comedy,2004
80444,119329,The Hunchback,Drama,1997
80447,78295,Someone's Watching Me!,Horror|Mystery|Thriller,1978
80449,125522,Sue,Drama,1997
80451,69239,Season of the Witch,Drama|Horror,1972
80454,1428453,Princess,Drama,2010
80456,79482,Long Weekend,Horror|Mystery|Thriller,1978
80463,1285016,The Social Network,Drama,2010
80465,116300,Few of Us,Drama,1996
80472,33525,Design for Scandal,Comedy|Romance,1941
80476,996967,Otis,Comedy|Crime|Horror|Thriller,2008
80487,58701,"Married Woman, A",Drama,1964
80489,840361,The Town,Crime|Drama|Thriller,2010
80491,52961,Kapò,Drama|War,1959
80494,48488,The Phenix City Story,Crime|Drama|Film-Noir,1955
80498,1328867,Some Days Are Better Than Others,Drama,2010
80500,1135922,Fear Me Not,Drama|Thriller,2008
80549,1282140,Easy A,Comedy|Romance,2010
80551,879870,Eat Pray Love,Drama|Romance,2010
80553,1049402,Howl,Drama,2010
80557,1047449,Camp Hell,Thriller,2010
80560,1137439,Blue Gold: World Water Wars,Documentary,2008
80562,795463,Senseless,Crime|Drama|Thriller,2008
80566,49042,The Rocket from Calabuch,Comedy,1956
80568,56940,Come Blow Your Horn,Comedy,1963
80570,47550,Susan Slept Here,Comedy|Drama,1954
80572,1356864,I'm Still Here,Comedy|Drama,2010
80574,38053,Saratoga Trunk,Drama|Romance,1945
80582,912586,Girl 27,Documentary,2007
80584,1067733,Patrik Age 1.5,Comedy|Drama|Romance,2008
80586,817177,Flipped,Comedy|Drama|Romance,2010
80588,1433813,IMAX: Hubble 3D,Documentary|IMAX,2010
80590,1027718,Wall Street: Money Never Sleeps,Drama,2010
80592,56346,Phaedra,Drama,1962
80599,172202,Buster Keaton: A Hard Act to Follow,Documentary,1987
80611,59453,Mister Buddwing,Drama,1966
80615,1219342,Legend of the Guardians: The Owls of Ga'Hoole,Adventure|Animation|Fantasy|IMAX,2010
80617,1287468,Cats & Dogs: The Revenge of Kitty Galore,Action|Children|Comedy,2010
80619,67975,What's the Matter with Helen?,Crime|Drama|Horror|Musical,1971
80622,38026,Rhapsody in Blue,Drama|Musical,1945
80639,26144,Broadway Melody of 1936,Musical|Romance,1935
80641,50208,Boy on a Dolphin,Adventure|Romance,1957
80646,71695,Lone Wolf and Cub: White Heaven in Hell,Action|Drama|Fantasy,1974
80648,143428,Lone Wolf and Cub: Baby Cart in the Land of Demons,Action|Drama|Thriller,1973
80650,104105,Diên Biên Phú,Drama|War,1992
80653,1105512,The Missing Person,Drama|Film-Noir|Mystery,2009
80655,1562847,Amigo,Drama|War,2010
80659,41329,"Edward, My Son",Drama,1949
80661,45551,Beneath the 12-Mile Reef,Adventure,1953
80667,60801,The Oscar,Drama,1966
80677,52698,Classe Tous Risques,Crime|Drama|Film-Noir|Romance|Thriller,1960
80680,1604900,Monga,Crime|Drama,2010
80693,804497,It's Kind of a Funny Story,Comedy|Drama,2010
80695,390185,Lbs.,Documentary|Drama,2004
80701,59477,Mudhoney,Drama,1965
80713,1212456,Entre nos,Drama,2009
80715,1511400,Just Like Us,Comedy|Documentary,2010
80717,90579,Voyeur,Comedy,1986
80719,56134,Kanchenjungha,Drama,1962
80725,4635,The Squaw Man,Drama|Western,1914
80727,1251757,Middle Men,Comedy|Crime|Drama,2009
80729,1132193,(Untitled),Comedy|Drama,2009
80731,819895,The Paper Will Be Blue,Action|Drama,2006
80733,1189076,Ricky,Comedy|Drama|Fantasy,2009
80742,317341,The Last Letter,Drama,2002
80744,91823,Deciduous Tree,Drama,1986
80746,21294,Remote Control,Comedy|Drama,1930
80748,23753,Alice in Wonderland,Adventure|Children|Fantasy,1933
80759,396630,Hardcore,Crime|Drama,2004
80761,902967,The Crimson Wing: Mystery of the Flamingos,Documentary,2008
80763,1276105,Saint John of Las Vegas,Comedy|Drama,2009
80768,1103248,Patsy,Comedy|Drama|Mystery|Romance,2008
80775,1486190,Tamara Drewe,Comedy|Drama|Romance,2010
80777,374271,Tere Naam,Romance,2003
80779,1301990,Every Day,Comedy|Drama,2010
80781,1493279,Vampitheatre,Horror,2009
80789,1346983,Loving Leah,Drama|Romance,2009
80792,463032,Southbounders,Drama,2005
80797,29648,"Thank You, Mr. Moto",Crime|Drama|Mystery,1937
80799,17534,West Point,Drama|Romance,1927
80806,318523,"Red Bear, A",Crime|Drama|Thriller,2002
80808,69002,The Night Strangler,Crime|Horror|Mystery,1973
80810,76845,Twilight's Last Gleaming,Thriller,1977
80812,71458,Effi Briest,Drama,1974
80816,82235,Dark Night of the Scarecrow,Horror|Mystery,1981
80818,892096,Remarkable Power,Comedy,2008
80820,1447793,My Girlfriend's Boyfriend,Comedy|Romance,2010
80825,834102,Shadows,Drama|Horror|Mystery|Thriller,2007
80827,16690,Brown of Harvard,Drama|Romance,1926
80831,1228987,Let Me In,Drama|Horror|Mystery,2010
80834,1727587,Sintel,Animation|Fantasy,2010
80836,1254207,Big Buck Bunny,Animation|Comedy,2008
80839,1028576,Secretariat,Adventure|Drama,2010
80844,816556,Lake Mungo,Drama|Mystery|Thriller,2008
80846,1314655,Devil,Horror|Mystery|Thriller,2010
80848,410410,Looking for Cheyenne,Drama|Romance,2005
80858,1414382,You Again,Comedy,2010
80860,1055292,Life as We Know It,Comedy|Romance,2010
80862,1584016,Catfish,Documentary|Mystery,2010
80864,1182350,You Will Meet a Tall Dark Stranger,Comedy|Romance,2010
80870,1260567,Dark House,Horror|Thriller,2009
80880,1423995,Stone,Drama|Thriller,2010
80891,1176252,Hunger,Horror|Thriller,2009
80893,448400,Grimm Love,Crime|Drama|Horror|Thriller,2006
80899,26768,Naughty Marietta,Drama|Musical,1935
80901,65820,The Hawaiians,Drama,1970
80903,32871,One Million B.C.,Adventure|Fantasy|Romance|Sci-Fi,1940
80906,1645089,Inside Job,Documentary,2010
80908,1315962,Leaving,Drama|Romance,2009
80917,1470827,Monsters,Drama|Sci-Fi,2010
80924,192788,Where the Red Fern Grows,Drama,2003
80928,1646887,David Cross: Bigger & Blackerer,Comedy|Documentary,2010
80933,54102,"Murder, Inc.",Crime|Drama,1960
80939,1244754,Conviction,Drama,2010
80947,1148165,Bran Nue Dae,Comedy|Musical,2009
